benchmark,histogram,query,operator_count,operator_type,real_input,real_output,estimated_input,estimated_output,sampling_rate
JoinOrder,MaxDiffAreaHistogram,28c,12,TableScan,134170,3,134170.000000,4.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,13,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,28c,14,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,29a,0,JoinHashLeft,134170,108,134170.000000,0.007757,50
JoinOrder,MaxDiffAreaHistogram,29a,1,JoinHashLeft,4523930,108,4523930.000000,0.007757,50
JoinOrder,MaxDiffAreaHistogram,29a,2,JoinHashLeft,113,19,113.000000,0.001899,50
JoinOrder,MaxDiffAreaHistogram,29a,3,JoinHashLeft,2963664,163,2963664.000000,0.001899,50
JoinOrder,MaxDiffAreaHistogram,29a,4,JoinHashLeft,113,1,113.000000,0.000371,50
JoinOrder,MaxDiffAreaHistogram,29a,5,JoinHashLeft,13590555,456,10903620.000000,0.008450,50
JoinOrder,MaxDiffAreaHistogram,29a,6,JoinHashLeft,234997,20,234997.000000,0.007531,50
JoinOrder,MaxDiffAreaHistogram,29a,7,JoinHashLeft,2609129,22,2609129.000000,0.007531,50
JoinOrder,MaxDiffAreaHistogram,29a,8,JoinHashLeft,901343,3,901343.000000,0.000555,50
JoinOrder,MaxDiffAreaHistogram,29a,9,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,29a,10,JoinHashLeft,4,1,4.000000,0.004762,50
JoinOrder,MaxDiffAreaHistogram,29a,11,JoinHashLeft,135086,1,135086.000000,0.004762,50
JoinOrder,MaxDiffAreaHistogram,29a,12,JoinHashLeft,2463581,1,2463581.000000,0.003564,50
JoinOrder,MaxDiffAreaHistogram,29a,13,JoinHashLeft,2462777,68,2462777.000000,0.003564,50
JoinOrder,MaxDiffAreaHistogram,29a,14,TableScan,3140339,1,3140339.000000,1.000543,50
JoinOrder,MaxDiffAreaHistogram,29a,15,JoinHashLeft,12,2,12.000000,0.059701,50
JoinOrder,MaxDiffAreaHistogram,29a,16,JoinHashLeft,36244344,513,36244344.000000,3.078650,50
JoinOrder,MaxDiffAreaHistogram,29b,0,JoinHashLeft,134170,108,134170.000000,0.008640,50
JoinOrder,MaxDiffAreaHistogram,29b,1,JoinHashLeft,4523930,108,4523930.000000,0.008640,50
JoinOrder,MaxDiffAreaHistogram,29b,2,JoinHashLeft,113,19,113.000000,0.001899,50
JoinOrder,MaxDiffAreaHistogram,29b,3,JoinHashLeft,2963664,163,2963664.000000,0.001899,50
JoinOrder,MaxDiffAreaHistogram,29b,4,JoinHashLeft,113,1,113.000000,0.000413,50
JoinOrder,MaxDiffAreaHistogram,29b,5,JoinHashLeft,12148785,448,12148785.000000,0.009409,50
JoinOrder,MaxDiffAreaHistogram,29b,6,JoinHashLeft,234997,20,234997.000000,0.007531,50
JoinOrder,MaxDiffAreaHistogram,29b,7,JoinHashLeft,2609129,22,2609129.000000,0.007531,50
JoinOrder,MaxDiffAreaHistogram,29b,8,JoinHashLeft,901343,3,901343.000000,0.000555,50
JoinOrder,MaxDiffAreaHistogram,29b,9,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,29b,10,JoinHashLeft,4,1,4.000000,0.004762,50
JoinOrder,MaxDiffAreaHistogram,29b,11,JoinHashLeft,135086,1,135086.000000,0.004762,50
JoinOrder,MaxDiffAreaHistogram,29b,12,JoinHashLeft,2463581,1,2463581.000000,0.003564,50
JoinOrder,MaxDiffAreaHistogram,29b,13,JoinHashLeft,2462777,68,2462777.000000,0.003564,50
JoinOrder,MaxDiffAreaHistogram,29b,14,TableScan,3140339,1,3140339.000000,1.000543,50
JoinOrder,MaxDiffAreaHistogram,29b,15,JoinHashLeft,12,2,12.000000,0.059701,50
JoinOrder,MaxDiffAreaHistogram,29b,16,JoinHashLeft,36244344,513,36244344.000000,3.078650,50
JoinOrder,MaxDiffAreaHistogram,29c,0,JoinHashLeft,113,20,113.000000,0.026417,50
JoinOrder,MaxDiffAreaHistogram,29c,1,JoinHashLeft,2963664,970,2963664.000000,0.026417,50
JoinOrder,MaxDiffAreaHistogram,29c,2,JoinHashLeft,113,1,113.000000,0.016163,50
JoinOrder,MaxDiffAreaHistogram,29c,3,JoinHashLeft,13590555,1012,10903620.000000,0.653249,50
JoinOrder,MaxDiffAreaHistogram,29c,4,JoinHashLeft,901343,12,901343.000000,0.007727,50
JoinOrder,MaxDiffAreaHistogram,29c,5,JoinHashLeft,12,1,12.000000,0.049592,50
JoinOrder,MaxDiffAreaHistogram,29c,6,JoinHashLeft,3140339,378,3140339.000000,0.276893,50
JoinOrder,MaxDiffAreaHistogram,29c,7,JoinHashLeft,2463581,83,2463581.000000,0.049592,50
JoinOrder,MaxDiffAreaHistogram,29c,8,JoinHashLeft,36244344,2778,36244344.000000,4.543182,50
JoinOrder,MaxDiffAreaHistogram,29c,9,JoinHashLeft,234997,207,234997.000000,2.827607,50
JoinOrder,MaxDiffAreaHistogram,29c,10,JoinHashLeft,2609129,415,2609129.000000,2.937492,50
JoinOrder,MaxDiffAreaHistogram,29c,11,JoinHashLeft,4523930,414,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,29c,12,JoinHashLeft,135086,61,135086.000000,19.374146,50
JoinOrder,MaxDiffAreaHistogram,29c,13,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,29c,14,JoinHashLeft,2528312,413,2528312.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,29c,15,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,29c,16,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,2a,0,JoinHashLeft,2528312,4377,2528312.000000,3.416066,50
JoinOrder,MaxDiffAreaHistogram,2a,1,JoinHashLeft,2609129,148487,2609129.000000,82.124153,50
JoinOrder,MaxDiffAreaHistogram,2a,2,JoinHashLeft,4523930,41840,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,2a,3,JoinHashLeft,234997,28056,234997.000000,81.986557,50
JoinOrder,MaxDiffAreaHistogram,2a,4,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,2b,0,JoinHashLeft,2528312,2584,2528312.000000,1.001678,50
JoinOrder,MaxDiffAreaHistogram,2b,1,JoinHashLeft,2609129,148487,2609129.000000,82.124153,50
JoinOrder,MaxDiffAreaHistogram,2b,2,JoinHashLeft,4523930,41840,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,2b,3,JoinHashLeft,234997,28056,234997.000000,81.986557,50
JoinOrder,MaxDiffAreaHistogram,2b,4,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,2c,0,JoinHashLeft,2528312,0,2528312.000000,13.000010,50
JoinOrder,MaxDiffAreaHistogram,2c,1,JoinHashLeft,4523930,41840,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,2c,2,JoinHashLeft,2609129,148487,2609129.000000,82.124153,50
JoinOrder,MaxDiffAreaHistogram,2c,3,TableScan,234997,1,234997.000000,13.000000,50
JoinOrder,MaxDiffAreaHistogram,2c,4,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,2d,0,JoinHashLeft,2528312,24646,2528312.000000,9.886499,50
JoinOrder,MaxDiffAreaHistogram,2d,1,JoinHashLeft,2609129,148487,2609129.000000,82.124153,50
JoinOrder,MaxDiffAreaHistogram,2d,2,JoinHashLeft,4523930,41840,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,2d,3,JoinHashLeft,234997,28056,234997.000000,81.986557,50
JoinOrder,MaxDiffAreaHistogram,2d,4,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,30a,0,JoinHashLeft,134170,8479,134170.000000,0.084785,50
JoinOrder,MaxDiffAreaHistogram,30a,1,JoinHashLeft,4523930,22252,4523930.000000,0.084785,50
JoinOrder,MaxDiffAreaHistogram,30a,2,JoinHashLeft,3184466,258,3184466.000000,0.006018,50
JoinOrder,MaxDiffAreaHistogram,30a,3,JoinHashLeft,36244344,44453,36244344.000000,0.033601,50
JoinOrder,MaxDiffAreaHistogram,30a,4,JoinHashLeft,113,4,113.000000,0.026397,50
JoinOrder,MaxDiffAreaHistogram,30a,5,JoinHashLeft,1380035,4512,1380035.000000,0.026397,50
JoinOrder,MaxDiffAreaHistogram,30a,6,JoinHashLeft,4,2,4.000000,0.012335,50
JoinOrder,MaxDiffAreaHistogram,30a,7,JoinHashLeft,4,2,4.000000,0.012335,50
JoinOrder,MaxDiffAreaHistogram,30a,8,JoinHashLeft,135086,1941,135086.000000,0.012875,50
JoinOrder,MaxDiffAreaHistogram,30a,9,JoinHashLeft,2528312,63848,2528312.000000,0.016957,50
JoinOrder,MaxDiffAreaHistogram,30a,10,TableScan,14835720,42246,14835720.000000,1.298662,50
JoinOrder,MaxDiffAreaHistogram,30a,11,TableScan,14835720,30801,14835720.000000,4.841460,50
JoinOrder,MaxDiffAreaHistogram,30a,12,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,30b,0,JoinHashLeft,134170,275,134170.000000,0.008479,50
JoinOrder,MaxDiffAreaHistogram,30b,1,JoinHashLeft,4523930,291,4523930.000000,0.008479,50
JoinOrder,MaxDiffAreaHistogram,30b,2,JoinHashLeft,3184466,4,3184466.000000,0.000602,50
JoinOrder,MaxDiffAreaHistogram,30b,3,JoinHashLeft,36244344,195,36244344.000000,0.003360,50
JoinOrder,MaxDiffAreaHistogram,30b,4,JoinHashLeft,113,3,113.000000,0.002640,50
JoinOrder,MaxDiffAreaHistogram,30b,5,JoinHashLeft,1380035,24,1380035.000000,0.002640,50
JoinOrder,MaxDiffAreaHistogram,30b,6,JoinHashLeft,4,2,4.000000,0.001233,50
JoinOrder,MaxDiffAreaHistogram,30b,7,JoinHashLeft,135086,8,135086.000000,0.001288,50
JoinOrder,MaxDiffAreaHistogram,30b,8,JoinHashLeft,4,1,4.000000,0.001233,50
JoinOrder,MaxDiffAreaHistogram,30b,9,TableScan,14835720,42246,14835720.000000,1.298662,50
JoinOrder,MaxDiffAreaHistogram,30b,10,TableScan,14835720,30801,14835720.000000,4.841460,50
JoinOrder,MaxDiffAreaHistogram,30b,11,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,30b,12,JoinHashLeft,2528312,63848,2462777.000000,0.016957,50
JoinOrder,MaxDiffAreaHistogram,30c,0,JoinHashLeft,134170,25551,134170.000000,0.179926,50
JoinOrder,MaxDiffAreaHistogram,30c,1,JoinHashLeft,4523930,144883,4523930.000000,0.179926,50
JoinOrder,MaxDiffAreaHistogram,30c,2,JoinHashLeft,3184466,3050,3184466.000000,0.012771,50
JoinOrder,MaxDiffAreaHistogram,30c,3,JoinHashLeft,36244344,430295,36244344.000000,0.071306,50
JoinOrder,MaxDiffAreaHistogram,30c,4,JoinHashLeft,113,4,113.000000,0.056018,50
JoinOrder,MaxDiffAreaHistogram,30c,5,JoinHashLeft,1380035,49585,1380035.000000,0.056018,50
JoinOrder,MaxDiffAreaHistogram,30c,6,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,30c,7,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,30c,8,JoinHashLeft,135086,23778,135086.000000,0.027323,50
JoinOrder,MaxDiffAreaHistogram,30c,9,JoinHashLeft,2528312,144595,2528312.000000,0.019662,50
JoinOrder,MaxDiffAreaHistogram,30c,10,TableScan,14835720,30801,14835720.000000,4.841460,50
JoinOrder,MaxDiffAreaHistogram,30c,11,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,30c,12,TableScan,14835720,47569,14835720.000000,4.527637,50
JoinOrder,MaxDiffAreaHistogram,30c,13,TableScan,14835720,21464,14835720.000000,2.455272,50
JoinOrder,MaxDiffAreaHistogram,30c,14,TableScan,14835720,12200,14835720.000000,2.876904,50
JoinOrder,MaxDiffAreaHistogram,30c,15,TableScan,14835720,34691,14835720.000000,3.543097,50
JoinOrder,MaxDiffAreaHistogram,30c,16,TableScan,14835720,42246,14835720.000000,1.298662,50
JoinOrder,MaxDiffAreaHistogram,31a,0,JoinHashLeft,134170,5357,134170.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,1,JoinHashLeft,4523930,12256,4523930.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,2,JoinHashLeft,113,2,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,3,JoinHashLeft,14835720,28237,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,4,JoinHashLeft,3184466,509,3184466.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,5,JoinHashLeft,36244344,74236,36244344.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,6,JoinHashLeft,113,5,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,7,JoinHashLeft,1380035,3246,1380035.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,8,JoinHashLeft,2528312,1421,2528312.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,9,JoinHashLeft,2609129,1814,2609129.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31a,10,TableScan,234997,10,234997.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,0,JoinHashLeft,134170,378,134170.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,1,JoinHashLeft,4523930,501,4523930.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,2,JoinHashLeft,113,1,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,3,JoinHashLeft,14835720,1214,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,4,JoinHashLeft,3184466,6,3184466.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,5,JoinHashLeft,36244344,502,36244344.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,6,JoinHashLeft,113,3,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,7,JoinHashLeft,1380035,362,1380035.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,8,JoinHashLeft,2609129,1814,2609129.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,9,JoinHashLeft,2528312,119,2462777.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31b,10,TableScan,234997,10,234997.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,0,JoinHashLeft,134170,6616,134170.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,1,JoinHashLeft,4523930,16446,4523930.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,2,JoinHashLeft,113,2,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,3,JoinHashLeft,14835720,35169,14835720.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,4,JoinHashLeft,4167491,562,4167491.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,5,JoinHashLeft,36244344,74236,36244344.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,6,JoinHashLeft,113,5,113.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,7,JoinHashLeft,1380035,3246,1380035.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,8,JoinHashLeft,2528312,1421,2528312.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,9,JoinHashLeft,2609129,1814,2609129.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,31c,10,TableScan,234997,10,234997.000000,0.000000,50
JoinOrder,MaxDiffAreaHistogram,32a,0,JoinHashLeft,2528312,0,2528312.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,32a,1,JoinHashLeft,18,0,18.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,32a,2,JoinHashLeft,29997,0,29997.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,32a,3,JoinHashLeft,2528312,1,2528312.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,32a,4,JoinHashLeft,4523930,1,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,32a,5,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,32b,0,JoinHashLeft,2528312,3594,2528312.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,32b,1,JoinHashLeft,18,16,18.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,32b,2,JoinHashLeft,29997,4388,29997.000000,2.900324,50
JoinOrder,MaxDiffAreaHistogram,32b,3,JoinHashLeft,2528312,41819,2528312.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,32b,4,JoinHashLeft,4523930,41840,4523930.000000,33.717381,50
JoinOrder,MaxDiffAreaHistogram,32b,5,TableScan,134170,1,134170.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33a,0,JoinHashLeft,1380035,66,1380035.000000,0.224280,50
JoinOrder,MaxDiffAreaHistogram,33a,1,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33a,2,JoinHashLeft,1380035,66,1380035.000000,4.311490,50
JoinOrder,MaxDiffAreaHistogram,33a,3,JoinHashLeft,234997,98,234997.000000,3.226681,50
JoinOrder,MaxDiffAreaHistogram,33a,4,JoinHashLeft,2609129,141,2609129.000000,3.435716,50
JoinOrder,MaxDiffAreaHistogram,33a,5,JoinHashLeft,234997,150,234997.000000,12.410106,50
JoinOrder,MaxDiffAreaHistogram,33a,6,JoinHashLeft,2609129,242,2609129.000000,13.101347,50
JoinOrder,MaxDiffAreaHistogram,33a,7,JoinHashLeft,29997,2315,29997.000000,1666.499756,50
JoinOrder,MaxDiffAreaHistogram,33a,8,JoinHashLeft,2528312,834,2528312.000000,238.071426,50
JoinOrder,MaxDiffAreaHistogram,33a,9,JoinHashLeft,2528312,570,2528312.000000,1656.888794,50
JoinOrder,MaxDiffAreaHistogram,33a,10,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33a,11,TableScan,18,0,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33a,12,TableScan,18,1,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33a,13,TableScan,18,1,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33b,0,JoinHashLeft,1380035,3,1380035.000000,0.155963,50
JoinOrder,MaxDiffAreaHistogram,33b,1,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33b,2,JoinHashLeft,1380035,3,1380035.000000,2.885907,50
JoinOrder,MaxDiffAreaHistogram,33b,3,JoinHashLeft,234997,5,234997.000000,2.159793,50
JoinOrder,MaxDiffAreaHistogram,33b,4,JoinHashLeft,2609129,6,2609129.000000,2.299711,50
JoinOrder,MaxDiffAreaHistogram,33b,5,JoinHashLeft,234997,35,234997.000000,6.333881,50
JoinOrder,MaxDiffAreaHistogram,33b,6,JoinHashLeft,2609129,47,2609129.000000,6.686696,50
JoinOrder,MaxDiffAreaHistogram,33b,7,JoinHashLeft,2528312,20,2528312.000000,20.307156,50
JoinOrder,MaxDiffAreaHistogram,33b,8,JoinHashLeft,29997,2315,29997.000000,2999.700195,50
JoinOrder,MaxDiffAreaHistogram,33b,9,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33b,10,JoinHashLeft,2528312,951,2528312.000000,2999.699707,50
JoinOrder,MaxDiffAreaHistogram,33b,11,TableScan,18,2,18.000000,1.800000,50
JoinOrder,MaxDiffAreaHistogram,33c,0,JoinHashLeft,1380035,432,1380035.000000,3.389185,50
JoinOrder,MaxDiffAreaHistogram,33c,1,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33c,2,JoinHashLeft,1380035,441,1380035.000000,39.214336,50
JoinOrder,MaxDiffAreaHistogram,33c,3,JoinHashLeft,234997,287,234997.000000,32.259159,50
JoinOrder,MaxDiffAreaHistogram,33c,4,JoinHashLeft,2609129,640,2609129.000000,32.259098,50
JoinOrder,MaxDiffAreaHistogram,33c,5,JoinHashLeft,234997,341,234997.000000,29.025270,50
JoinOrder,MaxDiffAreaHistogram,33c,6,JoinHashLeft,2609129,769,2609129.000000,30.642044,50
JoinOrder,MaxDiffAreaHistogram,33c,7,JoinHashLeft,29997,2315,29997.000000,1666.499756,50
JoinOrder,MaxDiffAreaHistogram,33c,8,JoinHashLeft,2528312,951,2528312.000000,238.071426,50
JoinOrder,MaxDiffAreaHistogram,33c,9,JoinHashLeft,2528312,570,2528312.000000,1656.888794,50
JoinOrder,MaxDiffAreaHistogram,33c,10,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33c,11,TableScan,7,1,7.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33c,12,TableScan,18,0,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33c,13,TableScan,18,1,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,33c,14,TableScan,18,1,18.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,3a,0,JoinHashLeft,2528312,973,2528312.000000,0.907676,50
JoinOrder,MaxDiffAreaHistogram,3a,1,JoinHashLeft,4523930,415025,4523930.000000,9.689538,50
JoinOrder,MaxDiffAreaHistogram,3a,2,JoinHashLeft,134170,45001,134170.000000,9.689538,50
JoinOrder,MaxDiffAreaHistogram,3a,3,TableScan,14835720,9863,14835720.000000,2.273782,50
JoinOrder,MaxDiffAreaHistogram,3a,4,TableScan,14835720,4049,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,3a,5,TableScan,14835720,65767,14835720.000000,5.169409,50
JoinOrder,MaxDiffAreaHistogram,3a,6,TableScan,14835720,50792,14835720.000000,215.798172,50
JoinOrder,MaxDiffAreaHistogram,3a,7,TableScan,14835720,12445,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,3a,8,TableScan,14835720,7817,14835720.000000,3.275524,50
JoinOrder,MaxDiffAreaHistogram,3a,9,TableScan,14835720,0,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,3a,10,TableScan,14835720,3164,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,3b,0,JoinHashLeft,2528312,2204,2528312.000000,0.990310,50
JoinOrder,MaxDiffAreaHistogram,3b,1,JoinHashLeft,4523930,6869,4523930.000000,9.321142,50
JoinOrder,MaxDiffAreaHistogram,3b,2,TableScan,14835720,2287,14835720.000000,2.255868,50
JoinOrder,MaxDiffAreaHistogram,3b,3,JoinHashLeft,134170,3324,134170.000000,9.321146,50
JoinOrder,MaxDiffAreaHistogram,3c,0,JoinHashLeft,2528312,7688,2528312.000000,1.069748,50
JoinOrder,MaxDiffAreaHistogram,3c,1,JoinHashLeft,4523930,2885812,4523930.000000,11.419661,50
JoinOrder,MaxDiffAreaHistogram,3c,2,JoinHashLeft,134170,109624,134170.000000,11.419667,50
JoinOrder,MaxDiffAreaHistogram,3c,3,TableScan,14835720,9863,14835720.000000,2.273782,50
JoinOrder,MaxDiffAreaHistogram,3c,4,TableScan,14835720,552777,14835720.000000,16.703203,50
JoinOrder,MaxDiffAreaHistogram,3c,5,TableScan,14835720,4049,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,3c,6,TableScan,14835720,65767,14835720.000000,5.169409,50
JoinOrder,MaxDiffAreaHistogram,3c,7,TableScan,14835720,50792,14835720.000000,215.798172,50
JoinOrder,MaxDiffAreaHistogram,3c,8,TableScan,14835720,12445,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,3c,9,TableScan,14835720,7817,14835720.000000,3.275524,50
JoinOrder,MaxDiffAreaHistogram,3c,10,TableScan,14835720,3164,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,3c,11,TableScan,14835720,0,14835720.000000,2.763743,50
JoinOrder,MaxDiffAreaHistogram,3c,12,TableScan,14835720,0,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,4a,0,JoinHashLeft,2528312,5082,2528312.000000,4539.037109,50
JoinOrder,MaxDiffAreaHistogram,4a,1,JoinHashLeft,4523930,2881657,4523930.000000,40810.253906,50
JoinOrder,MaxDiffAreaHistogram,4a,2,JoinHashLeft,1380035,459925,1380035.000000,12212.694336,50
JoinOrder,MaxDiffAreaHistogram,4a,3,TableScan,134170,30,134170.000000,13417.000000,50
JoinOrder,MaxDiffAreaHistogram,4a,4,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,4b,0,JoinHashLeft,2528312,19,2528312.000000,63.207787,50
JoinOrder,MaxDiffAreaHistogram,4b,1,JoinHashLeft,4523930,6032,4523930.000000,670.079041,50
JoinOrder,MaxDiffAreaHistogram,4b,2,JoinHashLeft,134170,3586,134170.000000,662.933289,50
JoinOrder,MaxDiffAreaHistogram,4b,3,TableScan,1380035,8322,1380035.000000,8499.077148,50
JoinOrder,MaxDiffAreaHistogram,4b,4,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,4c,0,JoinHashLeft,2528312,6837,2528312.000000,6861.848633,50
JoinOrder,MaxDiffAreaHistogram,4c,1,JoinHashLeft,4523930,3435922,4523930.000000,61722.054688,50
JoinOrder,MaxDiffAreaHistogram,4c,2,JoinHashLeft,1380035,459925,1380035.000000,12212.694336,50
JoinOrder,MaxDiffAreaHistogram,4c,3,TableScan,134170,30,134170.000000,13417.000000,50
JoinOrder,MaxDiffAreaHistogram,4c,4,TableScan,113,1,113.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,5a,0,JoinHashLeft,113,0,113.000000,0.000043,50
JoinOrder,MaxDiffAreaHistogram,5a,1,JoinHashLeft,2528312,0,2528312.000000,0.024555,50
JoinOrder,MaxDiffAreaHistogram,5a,2,TableScan,14835720,9863,14835720.000000,2.273782,50
JoinOrder,MaxDiffAreaHistogram,5a,3,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,5a,4,TableScan,14835720,4049,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,5a,5,JoinHashLeft,2609129,239682,2609129.000000,2.455548,50
JoinOrder,MaxDiffAreaHistogram,5a,6,TableScan,14835720,65767,14835720.000000,5.169409,50
JoinOrder,MaxDiffAreaHistogram,5a,7,TableScan,14835720,50792,14835720.000000,215.798172,50
JoinOrder,MaxDiffAreaHistogram,5a,8,TableScan,14835720,12445,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,5a,9,TableScan,14835720,7817,14835720.000000,3.275524,50
JoinOrder,MaxDiffAreaHistogram,5a,10,TableScan,14835720,0,14835720.000000,2.345026,50
JoinOrder,MaxDiffAreaHistogram,5a,11,TableScan,14835720,3164,14835720.000000,3.111731,50
JoinOrder,MaxDiffAreaHistogram,5b,0,JoinHashLeft,113,2,113.000000,0.011714,50
JoinOrder,MaxDiffAreaHistogram,5b,1,TableScan,4,1,4.000000,1.000000,50
JoinOrder,MaxDiffAreaHistogram,5b,2,JoinHashLeft,2528312,538210,2528312.000000,1.213264,50
JoinOrder,MaxDiffAreaHistogram,5b,3,TableScan,14835720,0,14835720.000000,2.763743,50
JoinOrder,MaxDiffAreaHistogram,5b,4,TableScan,14835720,552777,14835720.000000,16.703203,50
